accuracy_difference,activation_policy,aggregation,candidate,ci95_high,ci95_low,clusters,comparator,corpus,dlogppl,draw,effect,family,form,json_pointer,k,map_sha256,matrix_id,mean_nll,method,model,p_adjusted,p_raw,policy,raw_ppl,raw_ppl_comparator,raw_ppl_method,reason,record_type,resolution,run_id,scope,selected_tiles,selected_weights,selector,source_path,source_sha256,stage,status,stream_label,tokens,type_block,windows
,four_over_six_rows,,,,,,,wiki,,,,,,,,9e35af5171a2eaad939e095ab795adb3c5f664c872a91ee6199b5b6152aece04,P21_K2_DENSITY_BREADTH,1.8968826098616698,,phi4,,,p21_frozen_strongest_control,6.665084354313403,,,,raw_ppl,,P21_quality_phi4_attempt1,,54839,56155136,,runs/P21_quality_phi4_attempt1/ppl/ppl_report.json,2d5384a6eb3dea1961b325edd124be45c05a8a40434ae214aa2e65682c0078cd,,complete,,288627,"[16, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,29ec0270d84b097e021b961d394322bc6cbbedc7ed0e612acb7e12e4d0636ecc,P21_K2_DENSITY_BREADTH,2.347513466948505,,phi4,,,p21_n8_u2_matched,10.459529397527355,,,,raw_ppl,,P21_quality_phi4_attempt1,,109678,56155136,,runs/P21_quality_phi4_attempt1/ppl/ppl_report.json,2d5384a6eb3dea1961b325edd124be45c05a8a40434ae214aa2e65682c0078cd,,complete,,524032,"[8, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,29ec0270d84b097e021b961d394322bc6cbbedc7ed0e612acb7e12e4d0636ecc,P21_K2_DENSITY_BREADTH,1.8851415796887943,,phi4,,,p21_n8_u2_matched,6.587287002041479,,,,raw_ppl,,P21_quality_phi4_attempt1,,109678,56155136,,runs/P21_quality_phi4_attempt1/ppl/ppl_report.json,2d5384a6eb3dea1961b325edd124be45c05a8a40434ae214aa2e65682c0078cd,,complete,,288627,"[8, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,1f8f6df29c5ae4f12114541ba15d10832a9d4cde47167a99c9c4e93355ba4e97,P21_K2_DENSITY_BREADTH,2.3142747979060254,,qwen27b,,,n16_k2_reference,10.117582965237812,,,,raw_ppl,,P21_quality_qwen27b_attempt1,,76633,78472192,,runs/P21_quality_qwen27b_attempt1/ppl/ppl_report.json,5044454b209d92175ab378211fa99be34aa5cfdacdcba70192cca1f59b3b533b,,complete,,524032,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,1f8f6df29c5ae4f12114541ba15d10832a9d4cde47167a99c9c4e93355ba4e97,P21_K2_DENSITY_BREADTH,1.965798824797951,,qwen27b,,,n16_k2_reference,7.140614412341945,,,,raw_ppl,,P21_quality_qwen27b_attempt1,,76633,78472192,,runs/P21_quality_qwen27b_attempt1/ppl/ppl_report.json,5044454b209d92175ab378211fa99be34aa5cfdacdcba70192cca1f59b3b533b,,complete,,296815,"[16, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,068d4264239c90ddbd13e8816f8d373b9dd86ad346df5c3dc1a91c006fa74f5b,P21_K2_DENSITY_BREADTH,2.3214662448035006,,qwen27b,,,p21_frozen_strongest_control,10.190605279202636,,,,raw_ppl,,P21_quality_qwen27b_attempt1,,76633,78472192,,runs/P21_quality_qwen27b_attempt1/ppl/ppl_report.json,5044454b209d92175ab378211fa99be34aa5cfdacdcba70192cca1f59b3b533b,,complete,,524032,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,068d4264239c90ddbd13e8816f8d373b9dd86ad346df5c3dc1a91c006fa74f5b,P21_K2_DENSITY_BREADTH,1.9995798140899397,,qwen27b,,,p21_frozen_strongest_control,7.385951973869712,,,,raw_ppl,,P21_quality_qwen27b_attempt1,,76633,78472192,,runs/P21_quality_qwen27b_attempt1/ppl/ppl_report.json,5044454b209d92175ab378211fa99be34aa5cfdacdcba70192cca1f59b3b533b,,complete,,296815,"[16, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,a8c30e59c4b19adab2d86276ad305e91919575519af9fc41e08e366440cfadf2,P21_K2_DENSITY_BREADTH,2.3131260601613297,,qwen27b,,,p21_n8_u2_matched,10.105967188818305,,,,raw_ppl,,P21_quality_qwen27b_attempt1,,153266,78472192,,runs/P21_quality_qwen27b_attempt1/ppl/ppl_report.json,5044454b209d92175ab378211fa99be34aa5cfdacdcba70192cca1f59b3b533b,,complete,,524032,"[8, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,a8c30e59c4b19adab2d86276ad305e91919575519af9fc41e08e366440cfadf2,P21_K2_DENSITY_BREADTH,1.9638847440551315,,qwen27b,,,p21_n8_u2_matched,7.126959772014313,,,,raw_ppl,,P21_quality_qwen27b_attempt1,,153266,78472192,,runs/P21_quality_qwen27b_attempt1/ppl/ppl_report.json,5044454b209d92175ab378211fa99be34aa5cfdacdcba70192cca1f59b3b533b,,complete,,296815,"[8, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,,P30_K2_DRAWS,2.284967573126498,,llama8b,,,four_over_six,9.825367612898917,,,,raw_ppl,,P30_draw_quality_llama8b_attempt2,,,,,runs/P30_draw_quality_llama8b_attempt2/ppl/ppl_report.json,d1e8c76714d57c3a2367e7c12da03565968beadf71bf0e6423feca4edb7076b0,,complete,,524032,null,
,four_over_six_rows,,,,,,,wiki,,,,,,,,,P30_K2_DRAWS,1.9279499304938719,,llama8b,,,four_over_six,6.8754007343996815,,,,raw_ppl,,P30_draw_quality_llama8b_attempt2,,,,,runs/P30_draw_quality_llama8b_attempt2/ppl/ppl_report.json,d1e8c76714d57c3a2367e7c12da03565968beadf71bf0e6423feca4edb7076b0,,complete,,288627,null,
,four_over_six_rows,,,,,,,c4,,,,,,,,c781ae9b22ac4ad6e7501d9bd357716f4e5b2e701f4b39f7d380fdaf13f02ac3,P30_K2_DRAWS,2.281222575552493,,llama8b,,,n16_k2_draw1,9.788640449518667,,,,raw_ppl,,P30_draw_quality_llama8b_attempt2,,71051,72756224,,runs/P30_draw_quality_llama8b_attempt2/ppl/ppl_report.json,d1e8c76714d57c3a2367e7c12da03565968beadf71bf0e6423feca4edb7076b0,,complete,,524032,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,c781ae9b22ac4ad6e7501d9bd357716f4e5b2e701f4b39f7d380fdaf13f02ac3,P30_K2_DRAWS,1.9277516246192075,,llama8b,,,n16_k2_draw1,6.874037437222765,,,,raw_ppl,,P30_draw_quality_llama8b_attempt2,,71051,72756224,,runs/P30_draw_quality_llama8b_attempt2/ppl/ppl_report.json,d1e8c76714d57c3a2367e7c12da03565968beadf71bf0e6423feca4edb7076b0,,complete,,288627,"[16, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,76a91be905c7ac897cb355aab2b80c9887c0b9d2e6560c9ebe6664a91e20df0d,P30_K2_DRAWS,2.2793918805151234,,llama8b,,,n16_k2_draw2,9.77073682706178,,,,raw_ppl,,P30_draw_quality_llama8b_attempt2,,59186,60606464,,runs/P30_draw_quality_llama8b_attempt2/ppl/ppl_report.json,d1e8c76714d57c3a2367e7c12da03565968beadf71bf0e6423feca4edb7076b0,,complete,,524032,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,76a91be905c7ac897cb355aab2b80c9887c0b9d2e6560c9ebe6664a91e20df0d,P30_K2_DRAWS,1.923954114420079,,llama8b,,,n16_k2_draw2,6.847982712798029,,,,raw_ppl,,P30_draw_quality_llama8b_attempt2,,59186,60606464,,runs/P30_draw_quality_llama8b_attempt2/ppl/ppl_report.json,d1e8c76714d57c3a2367e7c12da03565968beadf71bf0e6423feca4edb7076b0,,complete,,288627,"[16, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,fce5311f33da18375c8f77434e8149acf30a631acffa1c50af55b34129110d5f,P30_K2_DRAWS,2.2810021861018637,,llama8b,,,n16_k2_draw3,9.78648337413465,,,,raw_ppl,,P30_draw_quality_llama8b_attempt2,,47826,48973824,,runs/P30_draw_quality_llama8b_attempt2/ppl/ppl_report.json,d1e8c76714d57c3a2367e7c12da03565968beadf71bf0e6423feca4edb7076b0,,complete,,524032,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,fce5311f33da18375c8f77434e8149acf30a631acffa1c50af55b34129110d5f,P30_K2_DRAWS,1.926103974854898,,llama8b,,,n16_k2_draw3,6.862720756582728,,,,raw_ppl,,P30_draw_quality_llama8b_attempt2,,47826,48973824,,runs/P30_draw_quality_llama8b_attempt2/ppl/ppl_report.json,d1e8c76714d57c3a2367e7c12da03565968beadf71bf0e6423feca4edb7076b0,,complete,,288627,"[16, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,80edbef09ff72f03de83470de16dc90affd161b3ca660836b716adbf8f52e8f0,P30_K2_DRAWS,2.282709073263485,,llama8b,,,n16_k2_draw4,9.803202061360569,,,,raw_ppl,,P30_draw_quality_llama8b_attempt2,,60867,62327808,,runs/P30_draw_quality_llama8b_attempt2/ppl/ppl_report.json,d1e8c76714d57c3a2367e7c12da03565968beadf71bf0e6423feca4edb7076b0,,complete,,524032,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,80edbef09ff72f03de83470de16dc90affd161b3ca660836b716adbf8f52e8f0,P30_K2_DRAWS,1.9298368673544057,,llama8b,,,n16_k2_draw4,6.888386429216469,,,,raw_ppl,,P30_draw_quality_llama8b_attempt2,,60867,62327808,,runs/P30_draw_quality_llama8b_attempt2/ppl/ppl_report.json,d1e8c76714d57c3a2367e7c12da03565968beadf71bf0e6423feca4edb7076b0,,complete,,288627,"[16, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,eed92be692271673e6ea85c1f2a6c39455e8c0d3ed3a1e2464a113e66f5687ca,P30_K2_DRAWS,2.2874637618028673,,llama8b,,,n8_k2_draw1,9.849924220487368,,,,raw_ppl,,P30_draw_quality_llama8b_attempt2,,137010,70149120,,runs/P30_draw_quality_llama8b_attempt2/ppl/ppl_report.json,d1e8c76714d57c3a2367e7c12da03565968beadf71bf0e6423feca4edb7076b0,,complete,,524032,"[8, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,eed92be692271673e6ea85c1f2a6c39455e8c0d3ed3a1e2464a113e66f5687ca,P30_K2_DRAWS,1.9342836983874476,,llama8b,,,n8_k2_draw1,6.919086127353933,,,,raw_ppl,,P30_draw_quality_llama8b_attempt2,,137010,70149120,,runs/P30_draw_quality_llama8b_attempt2/ppl/ppl_report.json,d1e8c76714d57c3a2367e7c12da03565968beadf71bf0e6423feca4edb7076b0,,complete,,288627,"[8, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,03d1193bd69bd86d3d715616060c35f91e9ca2c001092d70ff9bbbff4b9e7f61,P30_K2_DRAWS,2.2831645645773597,,llama8b,,,n8_k2_draw2,9.807668351848717,,,,raw_ppl,,P30_draw_quality_llama8b_attempt2,,114352,58548224,,runs/P30_draw_quality_llama8b_attempt2/ppl/ppl_report.json,d1e8c76714d57c3a2367e7c12da03565968beadf71bf0e6423feca4edb7076b0,,complete,,524032,"[8, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,03d1193bd69bd86d3d715616060c35f91e9ca2c001092d70ff9bbbff4b9e7f61,P30_K2_DRAWS,1.9292219381226294,,llama8b,,,n8_k2_draw2,6.8841518611546535,,,,raw_ppl,,P30_draw_quality_llama8b_attempt2,,114352,58548224,,runs/P30_draw_quality_llama8b_attempt2/ppl/ppl_report.json,d1e8c76714d57c3a2367e7c12da03565968beadf71bf0e6423feca4edb7076b0,,complete,,288627,"[8, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,4ebf680a1963fe46702e36723cf0106d4d1a24d75575f5c38e6afe0d6a4ba5ba,P30_K2_DRAWS,2.2846356859441985,,llama8b,,,n8_k2_draw3,9.822107240394667,,,,raw_ppl,,P30_draw_quality_llama8b_attempt2,,92241,47227392,,runs/P30_draw_quality_llama8b_attempt2/ppl/ppl_report.json,d1e8c76714d57c3a2367e7c12da03565968beadf71bf0e6423feca4edb7076b0,,complete,,524032,"[8, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,4ebf680a1963fe46702e36723cf0106d4d1a24d75575f5c38e6afe0d6a4ba5ba,P30_K2_DRAWS,1.930018795963695,,llama8b,,,n8_k2_draw3,6.8896397377826695,,,,raw_ppl,,P30_draw_quality_llama8b_attempt2,,92241,47227392,,runs/P30_draw_quality_llama8b_attempt2/ppl/ppl_report.json,d1e8c76714d57c3a2367e7c12da03565968beadf71bf0e6423feca4edb7076b0,,complete,,288627,"[8, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,7329961112f67090c9c2d1ad166899980ca94b2fdd67b98bc28d9af5d058c346,P30_K2_DRAWS,2.289854930308599,,llama8b,,,n8_k2_draw4,9.873505230916242,,,,raw_ppl,,P30_draw_quality_llama8b_attempt2,,117263,60038656,,runs/P30_draw_quality_llama8b_attempt2/ppl/ppl_report.json,d1e8c76714d57c3a2367e7c12da03565968beadf71bf0e6423feca4edb7076b0,,complete,,524032,"[8, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,7329961112f67090c9c2d1ad166899980ca94b2fdd67b98bc28d9af5d058c346,P30_K2_DRAWS,1.9399907703092971,,llama8b,,,n8_k2_draw4,6.958686743814532,,,,raw_ppl,,P30_draw_quality_llama8b_attempt2,,117263,60038656,,runs/P30_draw_quality_llama8b_attempt2/ppl/ppl_report.json,d1e8c76714d57c3a2367e7c12da03565968beadf71bf0e6423feca4edb7076b0,,complete,,288627,"[8, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,,P30_K2_DRAWS,2.0878324865549156,,mistral7b,,,four_over_six,8.067409980198462,,,,raw_ppl,,P30_draw_quality_mistral7b_attempt1,,,,,runs/P30_draw_quality_mistral7b_attempt1/ppl/ppl_report.json,fee28a555947e2e558eb85e5420b0b2d5e0682d8cafd919fead9775e14f4b730,,complete,,524032,null,
,four_over_six_rows,,,,,,,wiki,,,,,,,,,P30_K2_DRAWS,1.708977147744794,,mistral7b,,,four_over_six,5.5233090581954585,,,,raw_ppl,,P30_draw_quality_mistral7b_attempt1,,,,,runs/P30_draw_quality_mistral7b_attempt1/ppl/ppl_report.json,fee28a555947e2e558eb85e5420b0b2d5e0682d8cafd919fead9775e14f4b730,,complete,,333661,null,
,four_over_six_rows,,,,,,,c4,,,,,,,,43cc4e7167698c91d41b6b864290bcd143329972a8b9ef30f1dd7aadf3f345c3,P30_K2_DRAWS,2.0850669626144236,,mistral7b,,,n16_k2_draw1,8.045130186611617,,,,raw_ppl,,P30_draw_quality_mistral7b_attempt1,,28502,29186048,,runs/P30_draw_quality_mistral7b_attempt1/ppl/ppl_report.json,fee28a555947e2e558eb85e5420b0b2d5e0682d8cafd919fead9775e14f4b730,,complete,,524032,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,43cc4e7167698c91d41b6b864290bcd143329972a8b9ef30f1dd7aadf3f345c3,P30_K2_DRAWS,1.7038948741988966,,mistral7b,,,n16_k2_draw1,5.495309302161162,,,,raw_ppl,,P30_draw_quality_mistral7b_attempt1,,28502,29186048,,runs/P30_draw_quality_mistral7b_attempt1/ppl/ppl_report.json,fee28a555947e2e558eb85e5420b0b2d5e0682d8cafd919fead9775e14f4b730,,complete,,333661,"[16, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,f4a79a59a764d939f212e6e49e0a3563afaee16e8e1157d7a30208d60e60c959,P30_K2_DRAWS,2.0854183462773848,,mistral7b,,,n16_k2_draw2,8.047957610651805,,,,raw_ppl,,P30_draw_quality_mistral7b_attempt1,,29689,30401536,,runs/P30_draw_quality_mistral7b_attempt1/ppl/ppl_report.json,fee28a555947e2e558eb85e5420b0b2d5e0682d8cafd919fead9775e14f4b730,,complete,,524032,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,f4a79a59a764d939f212e6e49e0a3563afaee16e8e1157d7a30208d60e60c959,P30_K2_DRAWS,1.704657884742398,,mistral7b,,,n16_k2_draw2,5.499503881149007,,,,raw_ppl,,P30_draw_quality_mistral7b_attempt1,,29689,30401536,,runs/P30_draw_quality_mistral7b_attempt1/ppl/ppl_report.json,fee28a555947e2e558eb85e5420b0b2d5e0682d8cafd919fead9775e14f4b730,,complete,,333661,"[16, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,2939e38cd2786b72d44bf91c4354e950e22c11c7cb038b5b113156da23be8bbc,P30_K2_DRAWS,2.0850759794271165,,mistral7b,,,n16_k2_draw3,8.045202728370649,,,,raw_ppl,,P30_draw_quality_mistral7b_attempt1,,23776,24346624,,runs/P30_draw_quality_mistral7b_attempt1/ppl/ppl_report.json,fee28a555947e2e558eb85e5420b0b2d5e0682d8cafd919fead9775e14f4b730,,complete,,524032,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,2939e38cd2786b72d44bf91c4354e950e22c11c7cb038b5b113156da23be8bbc,P30_K2_DRAWS,1.703374284965615,,mistral7b,,,n16_k2_draw3,5.492449247826244,,,,raw_ppl,,P30_draw_quality_mistral7b_attempt1,,23776,24346624,,runs/P30_draw_quality_mistral7b_attempt1/ppl/ppl_report.json,fee28a555947e2e558eb85e5420b0b2d5e0682d8cafd919fead9775e14f4b730,,complete,,333661,"[16, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,4899a548904195c9b5d4e13b13f4018fc880f28b5e4daeb1cd8c0a2005a931fc,P30_K2_DRAWS,2.0856302658176227,,mistral7b,,,n16_k2_draw4,8.049663310857726,,,,raw_ppl,,P30_draw_quality_mistral7b_attempt1,,26784,27426816,,runs/P30_draw_quality_mistral7b_attempt1/ppl/ppl_report.json,fee28a555947e2e558eb85e5420b0b2d5e0682d8cafd919fead9775e14f4b730,,complete,,524032,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,4899a548904195c9b5d4e13b13f4018fc880f28b5e4daeb1cd8c0a2005a931fc,P30_K2_DRAWS,1.7042346063659954,,mistral7b,,,n16_k2_draw4,5.497176552663833,,,,raw_ppl,,P30_draw_quality_mistral7b_attempt1,,26784,27426816,,runs/P30_draw_quality_mistral7b_attempt1/ppl/ppl_report.json,fee28a555947e2e558eb85e5420b0b2d5e0682d8cafd919fead9775e14f4b730,,complete,,333661,"[16, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,68b6b8b34e4408c71a1041733dca66713337df64a292b3d40f2975637cad326e,P30_K2_DRAWS,2.0848745508354978,,mistral7b,,,n8_k2_draw1,8.043582357715753,,,,raw_ppl,,P30_draw_quality_mistral7b_attempt1,,54284,27793408,,runs/P30_draw_quality_mistral7b_attempt1/ppl/ppl_report.json,fee28a555947e2e558eb85e5420b0b2d5e0682d8cafd919fead9775e14f4b730,,complete,,524032,"[8, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,68b6b8b34e4408c71a1041733dca66713337df64a292b3d40f2975637cad326e,P30_K2_DRAWS,1.7043697808045881,,mistral7b,,,n8_k2_draw1,5.497919680643006,,,,raw_ppl,,P30_draw_quality_mistral7b_attempt1,,54284,27793408,,runs/P30_draw_quality_mistral7b_attempt1/ppl/ppl_report.json,fee28a555947e2e558eb85e5420b0b2d5e0682d8cafd919fead9775e14f4b730,,complete,,333661,"[8, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,bc776560e553f93872038f27c848e94f5aa02ea44c2ea0e460fa6dec9d4977e2,P30_K2_DRAWS,2.084977955263934,,mistral7b,,,n8_k2_draw2,8.04441414275642,,,,raw_ppl,,P30_draw_quality_mistral7b_attempt1,,56073,28709376,,runs/P30_draw_quality_mistral7b_attempt1/ppl/ppl_report.json,fee28a555947e2e558eb85e5420b0b2d5e0682d8cafd919fead9775e14f4b730,,complete,,524032,"[8, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,bc776560e553f93872038f27c848e94f5aa02ea44c2ea0e460fa6dec9d4977e2,P30_K2_DRAWS,1.7052777111051647,,mistral7b,,,n8_k2_draw2,5.502913675267657,,,,raw_ppl,,P30_draw_quality_mistral7b_attempt1,,56073,28709376,,runs/P30_draw_quality_mistral7b_attempt1/ppl/ppl_report.json,fee28a555947e2e558eb85e5420b0b2d5e0682d8cafd919fead9775e14f4b730,,complete,,333661,"[8, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,25dee5b84c5d2bfeeb2419adc58cea729aaf1f8306896f2dfccc4703e8e71128,P30_K2_DRAWS,2.0841714758304537,,mistral7b,,,n8_k2_draw3,8.037929103572747,,,,raw_ppl,,P30_draw_quality_mistral7b_attempt1,,45280,23183360,,runs/P30_draw_quality_mistral7b_attempt1/ppl/ppl_report.json,fee28a555947e2e558eb85e5420b0b2d5e0682d8cafd919fead9775e14f4b730,,complete,,524032,"[8, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,25dee5b84c5d2bfeeb2419adc58cea729aaf1f8306896f2dfccc4703e8e71128,P30_K2_DRAWS,1.7031344914037514,,mistral7b,,,n8_k2_draw3,5.491132351755661,,,,raw_ppl,,P30_draw_quality_mistral7b_attempt1,,45280,23183360,,runs/P30_draw_quality_mistral7b_attempt1/ppl/ppl_report.json,fee28a555947e2e558eb85e5420b0b2d5e0682d8cafd919fead9775e14f4b730,,complete,,333661,"[8, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,150cbe23cb333074c2528f413745ff6d3590610fdab4b84cc295b8eea379328d,P30_K2_DRAWS,2.0855009599387113,,mistral7b,,,n8_k2_draw4,8.048622509360703,,,,raw_ppl,,P30_draw_quality_mistral7b_attempt1,,50640,25927680,,runs/P30_draw_quality_mistral7b_attempt1/ppl/ppl_report.json,fee28a555947e2e558eb85e5420b0b2d5e0682d8cafd919fead9775e14f4b730,,complete,,524032,"[8, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,150cbe23cb333074c2528f413745ff6d3590610fdab4b84cc295b8eea379328d,P30_K2_DRAWS,1.7042641826355478,,mistral7b,,,n8_k2_draw4,5.497339141043699,,,,raw_ppl,,P30_draw_quality_mistral7b_attempt1,,50640,25927680,,runs/P30_draw_quality_mistral7b_attempt1/ppl/ppl_report.json,fee28a555947e2e558eb85e5420b0b2d5e0682d8cafd919fead9775e14f4b730,,complete,,333661,"[8, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,,P30_K2_DRAWS,2.3114703707758784,,olmo2_13b,,,four_over_six,10.089248690353495,,,,raw_ppl,,P30_draw_quality_olmo2_13b_attempt1,,,,,runs/P30_draw_quality_olmo2_13b_attempt1/ppl/ppl_report.json,42086c38b2409fbacc26f0c45f7760116833a216893464ba3aa2e0f802746448,,complete,,524032,null,
,four_over_six_rows,,,,,,,wiki,,,,,,,,,P30_K2_DRAWS,1.6763852778660542,,olmo2_13b,,,four_over_six,5.346195988750768,,,,raw_ppl,,P30_draw_quality_olmo2_13b_attempt1,,,,,runs/P30_draw_quality_olmo2_13b_attempt1/ppl/ppl_report.json,42086c38b2409fbacc26f0c45f7760116833a216893464ba3aa2e0f802746448,,complete,,288627,null,
,four_over_six_rows,,,,,,,c4,,,,,,,,bf6b1b4d3e0aaacebbac5385d9c8761d2a0386dc9c231e11eadb9485f1b39e20,P30_K2_DRAWS,2.3106885434303037,,olmo2_13b,,,n16_k2_draw1,10.08136372257443,,,,raw_ppl,,P30_draw_quality_olmo2_13b_attempt1,,47679,48823296,,runs/P30_draw_quality_olmo2_13b_attempt1/ppl/ppl_report.json,42086c38b2409fbacc26f0c45f7760116833a216893464ba3aa2e0f802746448,,complete,,524032,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,bf6b1b4d3e0aaacebbac5385d9c8761d2a0386dc9c231e11eadb9485f1b39e20,P30_K2_DRAWS,1.6717645541902426,,olmo2_13b,,,n16_k2_draw1,5.321549680113049,,,,raw_ppl,,P30_draw_quality_olmo2_13b_attempt1,,47679,48823296,,runs/P30_draw_quality_olmo2_13b_attempt1/ppl/ppl_report.json,42086c38b2409fbacc26f0c45f7760116833a216893464ba3aa2e0f802746448,,complete,,288627,"[16, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,44a466fcf95e1e803e5dd0c72e759d11b2f106207a6157c5e75b323712ead5fe,P30_K2_DRAWS,2.3103144984205244,,olmo2_13b,,,n16_k2_draw2,10.07759354393444,,,,raw_ppl,,P30_draw_quality_olmo2_13b_attempt1,,37848,38756352,,runs/P30_draw_quality_olmo2_13b_attempt1/ppl/ppl_report.json,42086c38b2409fbacc26f0c45f7760116833a216893464ba3aa2e0f802746448,,complete,,524032,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,44a466fcf95e1e803e5dd0c72e759d11b2f106207a6157c5e75b323712ead5fe,P30_K2_DRAWS,1.6719672490485933,,olmo2_13b,,,n16_k2_draw2,5.3226284401975335,,,,raw_ppl,,P30_draw_quality_olmo2_13b_attempt1,,37848,38756352,,runs/P30_draw_quality_olmo2_13b_attempt1/ppl/ppl_report.json,42086c38b2409fbacc26f0c45f7760116833a216893464ba3aa2e0f802746448,,complete,,288627,"[16, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,bf65bf019ea959f4b5bd178f2f2a3c0b62450ea3e23d9115c87a487f13745c5a,P30_K2_DRAWS,2.310243672174746,,olmo2_13b,,,n16_k2_draw3,10.07687981109305,,,,raw_ppl,,P30_draw_quality_olmo2_13b_attempt1,,32395,33172480,,runs/P30_draw_quality_olmo2_13b_attempt1/ppl/ppl_report.json,42086c38b2409fbacc26f0c45f7760116833a216893464ba3aa2e0f802746448,,complete,,524032,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,bf65bf019ea959f4b5bd178f2f2a3c0b62450ea3e23d9115c87a487f13745c5a,P30_K2_DRAWS,1.6721820117696233,,olmo2_13b,,,n16_k2_draw3,5.323771665121035,,,,raw_ppl,,P30_draw_quality_olmo2_13b_attempt1,,32395,33172480,,runs/P30_draw_quality_olmo2_13b_attempt1/ppl/ppl_report.json,42086c38b2409fbacc26f0c45f7760116833a216893464ba3aa2e0f802746448,,complete,,288627,"[16, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,aab8e1c9ef9155b57286f3d85bf77605873175d0ee13d7c579914222fae13d3c,P30_K2_DRAWS,2.30966660736656,,olmo2_13b,,,n16_k2_draw4,10.071066475874659,,,,raw_ppl,,P30_draw_quality_olmo2_13b_attempt1,,41448,42442752,,runs/P30_draw_quality_olmo2_13b_attempt1/ppl/ppl_report.json,42086c38b2409fbacc26f0c45f7760116833a216893464ba3aa2e0f802746448,,complete,,524032,"[16, 64]",
,four_over_six_rows,,,,,,,wiki,,,,,,,,aab8e1c9ef9155b57286f3d85bf77605873175d0ee13d7c579914222fae13d3c,P30_K2_DRAWS,1.6712693464646862,,olmo2_13b,,,n16_k2_draw4,5.318915059995484,,,,raw_ppl,,P30_draw_quality_olmo2_13b_attempt1,,41448,42442752,,runs/P30_draw_quality_olmo2_13b_attempt1/ppl/ppl_report.json,42086c38b2409fbacc26f0c45f7760116833a216893464ba3aa2e0f802746448,,complete,,288627,"[16, 64]",
,four_over_six_rows,,,,,,,c4,,,,,,,,fd26882bf386b24409aa2bd79abcac0575429cde10435920d074e2ca5af24093,P30_K2_DRAWS,2.312391181353874,,olmo2_13b,,,n8_k2_draw1,10.098543255881996,,,,raw_ppl,,P30_draw_quality_olmo2_13b_attempt1,,91212,46700544,,runs/P30_draw_quality_olmo2_13b_attempt1/ppl/ppl_report.json,42086c38b2409fbacc26f0c45f7760116833a216893464ba3aa2e0f802746448,,complete,,524032,"[8, 64]",
