accuracy_difference,ci95_high,ci95_low,clusters,comparator,corpus,dlogppl,effect,family,json_pointer,method,model,p_adjusted,p_raw,raw_ppl_comparator,raw_ppl_method,record_type,scope,selector,source_path,source_sha256,stream_label,windows
,-0.0028502774658016186,-0.00680760270573124,231,p20_per_module_weight_mse,c4,-0.004712252702504461,-0.004712252702504461,,/scopes/per_module/deterministic_contrasts/4,n16_k2_reference,llama8b,0.0047995200479952005,0.00019998000199980003,9.82042751756755,9.77426004329114,paired_dlogppl,per_module,weight_mse,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:deterministic:llama8b:c4:n16_k2_reference:p20_per_module_weight_mse,256
,-0.0010573711654308187,-0.005498294145062571,231,p20_per_module_magnitude,c4,-0.003119564424822596,-0.003119564424822596,,/scopes/per_module/deterministic_contrasts/5,n16_k2_reference,llama8b,0.008999100089991,0.0029997000299970002,9.804799086691485,9.77426004329114,paired_dlogppl,per_module,magnitude,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:deterministic:llama8b:c4:n16_k2_reference:p20_per_module_magnitude,256
,-0.0014008721431062847,-0.005130018218266633,231,p20_per_module_change_norm,c4,-0.0031023775001306603,-0.0031023775001306603,,/scopes/per_module/deterministic_contrasts/6,n16_k2_reference,llama8b,0.0047995200479952005,0.00019998000199980003,9.80463057379609,9.77426004329114,paired_dlogppl,per_module,change_norm,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:deterministic:llama8b:c4:n16_k2_reference:p20_per_module_change_norm,256
,-0.0006702884306758948,-0.004403020359144717,231,p20_per_module_activation_weighted,c4,-0.0024357978102769453,-0.0024357978102769453,,/scopes/per_module/deterministic_contrasts/7,n16_k2_reference,llama8b,0.008999100089991,0.0045995400459954,9.798097183943488,9.77426004329114,paired_dlogppl,per_module,activation_weighted,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:deterministic:llama8b:c4:n16_k2_reference:p20_per_module_activation_weighted,256
,-0.22887666879534255,-0.2522316347099652,53,p20_per_module_weight_mse,wiki,-0.23989349172916088,-0.23989349172916088,,/scopes/per_module/deterministic_contrasts/8,n16_k2_reference,qwen4b,0.0047995200479952005,0.00019998000199980003,14.19332810041074,11.16605653908429,paired_dlogppl,per_module,weight_mse,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:deterministic:qwen4b:wiki:n16_k2_reference:p20_per_module_weight_mse,146
,-0.23719998198628972,-0.2640978689458568,53,p20_per_module_magnitude,wiki,-0.24994151714422083,-0.24994151714422083,,/scopes/per_module/deterministic_contrasts/9,n16_k2_reference,qwen4b,0.0047995200479952005,0.00019998000199980003,14.336661926906851,11.16605653908429,paired_dlogppl,per_module,magnitude,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:deterministic:qwen4b:wiki:n16_k2_reference:p20_per_module_magnitude,146
,-0.2314560304144593,-0.2547064364809877,53,p20_per_module_change_norm,wiki,-0.24231997182888315,-0.24231997182888315,,/scopes/per_module/deterministic_contrasts/10,n16_k2_reference,qwen4b,0.0047995200479952005,0.00019998000199980003,14.227809746190436,11.16605653908429,paired_dlogppl,per_module,change_norm,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:deterministic:qwen4b:wiki:n16_k2_reference:p20_per_module_change_norm,146
,-0.2303973724154405,-0.25379736300666045,53,p20_per_module_activation_weighted,wiki,-0.24118989117122994,-0.24118989117122994,,/scopes/per_module/deterministic_contrasts/11,n16_k2_reference,qwen4b,0.0047995200479952005,0.00019998000199980003,14.211740255216132,11.16605653908429,paired_dlogppl,per_module,activation_weighted,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:deterministic:qwen4b:wiki:n16_k2_reference:p20_per_module_activation_weighted,146
,-0.11075757054069564,-0.12045339421560255,231,p20_per_module_weight_mse,c4,-0.11572601352159971,-0.11572601352159971,,/scopes/per_module/deterministic_contrasts/12,n16_k2_reference,qwen4b,0.0047995200479952005,0.00019998000199980003,17.2500631536178,15.364963054070836,paired_dlogppl,per_module,weight_mse,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:deterministic:qwen4b:c4:n16_k2_reference:p20_per_module_weight_mse,256
,-0.10951841295086975,-0.11897910325172521,231,p20_per_module_magnitude,c4,-0.11430756147884723,-0.11430756147884723,,/scopes/per_module/deterministic_contrasts/13,n16_k2_reference,qwen4b,0.0047995200479952005,0.00019998000199980003,17.22561211171469,15.364963054070836,paired_dlogppl,per_module,magnitude,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:deterministic:qwen4b:c4:n16_k2_reference:p20_per_module_magnitude,256
,-0.11217428102067212,-0.1215986906049162,231,p20_per_module_change_norm,c4,-0.11688976501571226,-0.11688976501571226,,/scopes/per_module/deterministic_contrasts/14,n16_k2_reference,qwen4b,0.0047995200479952005,0.00019998000199980003,17.270149625950463,15.364963054070836,paired_dlogppl,per_module,change_norm,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:deterministic:qwen4b:c4:n16_k2_reference:p20_per_module_change_norm,256
,-0.11571926862688414,-0.12599551073976223,231,p20_per_module_activation_weighted,c4,-0.12089332723122931,-0.12089332723122931,,/scopes/per_module/deterministic_contrasts/15,n16_k2_reference,qwen4b,0.0047995200479952005,0.00019998000199980003,17.33943033672831,15.364963054070836,paired_dlogppl,per_module,activation_weighted,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:deterministic:qwen4b:c4:n16_k2_reference:p20_per_module_activation_weighted,256
,-0.0032457676831336457,-0.004918319572310327,57,p20_per_module_weight_mse,wiki,-0.004112167304933393,-0.004112167304933393,,/scopes/per_module/deterministic_contrasts/16,n16_k2_reference,mistral7b,0.0047995200479952005,0.00019998000199980003,5.519438629906017,5.496788377561922,paired_dlogppl,per_module,weight_mse,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:deterministic:mistral7b:wiki:n16_k2_reference:p20_per_module_weight_mse,163
,-0.0026941277425994313,-0.004421545891583191,57,p20_per_module_magnitude,wiki,-0.003592618765961558,-0.003592618765961558,,/scopes/per_module/deterministic_contrasts/17,n16_k2_reference,mistral7b,0.0047995200479952005,0.00019998000199980003,5.516571758433842,5.496788377561922,paired_dlogppl,per_module,magnitude,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:deterministic:mistral7b:wiki:n16_k2_reference:p20_per_module_magnitude,163
,-0.0037371808433930525,-0.005447971722900871,57,p20_per_module_change_norm,wiki,-0.004584454021642138,-0.004584454021642138,,/scopes/per_module/deterministic_contrasts/18,n16_k2_reference,mistral7b,0.0047995200479952005,0.00019998000199980003,5.522046003120019,5.496788377561922,paired_dlogppl,per_module,change_norm,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:deterministic:mistral7b:wiki:n16_k2_reference:p20_per_module_change_norm,163
,-0.003576985455925036,-0.005496740681084065,57,p20_per_module_activation_weighted,wiki,-0.004564232541174124,-0.004564232541174124,,/scopes/per_module/deterministic_contrasts/19,n16_k2_reference,mistral7b,0.0047995200479952005,0.00019998000199980003,5.521934340303614,5.496788377561922,paired_dlogppl,per_module,activation_weighted,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:deterministic:mistral7b:wiki:n16_k2_reference:p20_per_module_activation_weighted,163
,-0.0006466973744154569,-0.0026409387181798023,235,p20_per_module_weight_mse,c4,-0.0017154517550561352,-0.0017154517550561352,,/scopes/per_module/deterministic_contrasts/20,n16_k2_reference,mistral7b,0.008999100089991,0.003999600039996,8.061954944741757,8.048136905461106,paired_dlogppl,per_module,weight_mse,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:deterministic:mistral7b:c4:n16_k2_reference:p20_per_module_weight_mse,256
,-0.0017513839881322308,-0.0031366097838387203,235,p20_per_module_magnitude,c4,-0.002455676560174165,-0.002455676560174165,,/scopes/per_module/deterministic_contrasts/21,n16_k2_reference,mistral7b,0.0047995200479952005,0.00019998000199980003,8.067924813019296,8.048136905461106,paired_dlogppl,per_module,magnitude,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:deterministic:mistral7b:c4:n16_k2_reference:p20_per_module_magnitude,256
,-0.001363967728503623,-0.0030646421499954555,235,p20_per_module_change_norm,c4,-0.0022113209852983946,-0.0022113209852983946,,/scopes/per_module/deterministic_contrasts/22,n16_k2_reference,mistral7b,0.0047995200479952005,0.00019998000199980003,8.06595361146042,8.048136905461106,paired_dlogppl,per_module,change_norm,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:deterministic:mistral7b:c4:n16_k2_reference:p20_per_module_change_norm,256
,-0.0012723297207534125,-0.0030217602488313887,235,p20_per_module_activation_weighted,c4,-0.002197070012324847,-0.002197070012324847,,/scopes/per_module/deterministic_contrasts/23,n16_k2_reference,mistral7b,0.0047995200479952005,0.00039996000399960006,8.065838664592548,8.048136905461106,paired_dlogppl,per_module,activation_weighted,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:deterministic:mistral7b:c4:n16_k2_reference:p20_per_module_activation_weighted,256
,-0.004039001011527945,-0.006821941689750463,53,p20_per_module_n8_u2_matched,wiki,-0.005359768030823057,-0.005359768030823057,,/scopes/per_module/matched_n8_contrasts/0,n16_k2_reference,llama8b,0.0011998800119988001,0.00019998000199980003,6.875472165343652,6.8387198094684445,paired_dlogppl,per_module,,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:matched_n8:llama8b:wiki:n16_k2_reference:p20_per_module_n8_u2_matched,141
,-0.0019808145856119994,-0.004846837019313648,231,p20_per_module_n8_u2_matched,c4,-0.003447259777372888,-0.003447259777372888,,/scopes/per_module/matched_n8_contrasts/1,n16_k2_reference,llama8b,0.0011998800119988001,0.00019998000199980003,9.808012600282883,9.77426004329114,paired_dlogppl,per_module,,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:matched_n8:llama8b:c4:n16_k2_reference:p20_per_module_n8_u2_matched,256
,0.030661405298900764,0.026383460307668312,53,p20_per_module_n8_u2_matched,wiki,0.02845024861539111,0.02845024861539111,,/scopes/per_module/matched_n8_contrasts/2,n16_k2_reference,qwen4b,0.0011998800119988001,0.00019998000199980003,10.852855898078115,11.16605653908429,paired_dlogppl,per_module,,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:matched_n8:qwen4b:wiki:n16_k2_reference:p20_per_module_n8_u2_matched,146
,0.014258882381670474,0.011383278253982198,231,p20_per_module_n8_u2_matched,c4,0.012820371749832391,0.012820371749832391,,/scopes/per_module/matched_n8_contrasts/3,n16_k2_reference,qwen4b,0.0011998800119988001,0.00019998000199980003,15.169235844424275,15.364963054070836,paired_dlogppl,per_module,,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:matched_n8:qwen4b:c4:n16_k2_reference:p20_per_module_n8_u2_matched,256
,0.0012851873392673734,-0.0004559296250043732,57,p20_per_module_n8_u2_matched,wiki,0.00041444022924042804,0.00041444022924042804,,/scopes/per_module/matched_n8_contrasts/4,n16_k2_reference,mistral7b,0.4667533246675332,0.3575642435756424,5.494510759327553,5.496788377561922,paired_dlogppl,per_module,,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:matched_n8:mistral7b:wiki:n16_k2_reference:p20_per_module_n8_u2_matched,163
,0.0012099711954951728,-0.00032320197211344596,235,p20_per_module_n8_u2_matched,c4,0.0004623423625564239,0.0004623423625564239,,/scopes/per_module/matched_n8_contrasts/5,n16_k2_reference,mistral7b,0.4667533246675332,0.2333766623337666,8.04441677088423,8.048136905461106,paired_dlogppl,per_module,,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:matched_n8:mistral7b:c4:n16_k2_reference:p20_per_module_n8_u2_matched,256
,-0.003378784835386819,-0.0073052854519643495,53,p20_per_module_random_2026091405,wiki,-0.005289825929180524,-0.005289825929180524,,/scopes/per_module/median_random_contrasts/0,n16_k2_reference,llama8b,0.0011998800119988001,0.00019998000199980003,6.874991297187282,6.8387198094684445,paired_dlogppl,per_module,,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:median_random:llama8b:wiki:n16_k2_reference:p20_per_module_random_2026091405,141
,-0.002607515624624494,-0.006036894047195666,231,p20_per_module_random_2026091404,c4,-0.004256030203584456,-0.004256030203584456,,/scopes/per_module/median_random_contrasts/1,n16_k2_reference,llama8b,0.0011998800119988001,0.00019998000199980003,9.815948239436443,9.77426004329114,paired_dlogppl,per_module,,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:median_random:llama8b:c4:n16_k2_reference:p20_per_module_random_2026091404,256
,-0.23153885685099745,-0.25698248436398324,53,p20_per_module_random_2026091401,wiki,-0.24326954357746094,-0.24326954357746094,,/scopes/per_module/median_random_contrasts/2,n16_k2_reference,qwen4b,0.0011998800119988001,0.00019998000199980003,14.241326488912426,11.16605653908429,paired_dlogppl,per_module,,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:median_random:qwen4b:wiki:n16_k2_reference:p20_per_module_random_2026091401,146
,-0.11491626574415839,-0.1246607293178106,231,p20_per_module_random_2026091401,c4,-0.11982831437587688,-0.11982831437587688,,/scopes/per_module/median_random_contrasts/3,n16_k2_reference,qwen4b,0.0011998800119988001,0.00019998000199980003,17.32097345067027,15.364963054070836,paired_dlogppl,per_module,,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:median_random:qwen4b:c4:n16_k2_reference:p20_per_module_random_2026091401,256
,-0.0038024886158208393,-0.005498015429515764,57,p20_per_module_random_2026091405,wiki,-0.004668751412273479,-0.004668751412273479,,/scopes/per_module/median_random_contrasts/4,n16_k2_reference,mistral7b,0.0011998800119988001,0.00019998000199980003,5.522511516809543,5.496788377561922,paired_dlogppl,per_module,,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:median_random:mistral7b:wiki:n16_k2_reference:p20_per_module_random_2026091405,163
,-0.0014427914217770546,-0.0029049549266521933,235,p20_per_module_random_2026091402,c4,-0.0021876639505832023,-0.0021876639505832023,,/scopes/per_module/median_random_contrasts/5,n16_k2_reference,mistral7b,0.0011998800119988001,0.00019998000199980003,8.065762797172885,8.048136905461106,paired_dlogppl,per_module,,runs/P20_analysis_attempt1/analysis_p20/P20_DENSITY_CONTROL_ANALYSIS.json,317bcc26ef06c21f37fb42fbfb1f874edce3edcc4c3e27ac691a0595067641b0,P20:per_module:median_random:mistral7b:c4:n16_k2_reference:p20_per_module_random_2026091402,256
,0.005060053331299804,-0.0012983943474770838,54,p21_n8_u2_matched,wiki,0.0019140807428179153,0.0019140807428179153,matched_n16_vs_n8,/families/matched_n16_vs_n8/rows/0,n16_k2_reference,qwen27b,0.9743025697430256,0.2435756424357564,7.126959772014313,7.140614412341945,paired_dlogppl,,,runs/P21_analysis_attempt1/analysis_p21/P21_BREADTH_ANALYSIS.json,e55a758de2c9832e96a8a00ff2bc9ebd2592feb195aa3cf8773b039a4b7245f9,P21:matched_n16_vs_n8:qwen27b:wiki:n16_k2_reference:p21_n8_u2_matched,145
,0.0018306370695411517,0.0004361031103469368,233,p21_n8_u2_matched,c4,0.0011487377446980271,0.0011487377446980271,matched_n16_vs_n8,/families/matched_n16_vs_n8/rows/1,n16_k2_reference,qwen27b,0.010798920107989201,0.0017998200179982,10.105967188818305,10.117582965237812,paired_dlogppl,,,runs/P21_analysis_attempt1/analysis_p21/P21_BREADTH_ANALYSIS.json,e55a758de2c9832e96a8a00ff2bc9ebd2592feb195aa3cf8773b039a4b7245f9,P21:matched_n16_vs_n8:qwen27b:c4:n16_k2_reference:p21_n8_u2_matched,256
,0.0009393240384613998,-0.0014415240666798802,54,p21_n8_u2_matched,wiki,-0.00020239419460321026,-0.00020239419460321026,matched_n16_vs_n8,/families/matched_n16_vs_n8/rows/2,n16_k2_reference,phi4,1.0,0.7565243475652434,6.587287002041479,6.585953908303838,paired_dlogppl,,,runs/P21_analysis_attempt1/analysis_p21/P21_BREADTH_ANALYSIS.json,e55a758de2c9832e96a8a00ff2bc9ebd2592feb195aa3cf8773b039a4b7245f9,P21:matched_n16_vs_n8:phi4:wiki:n16_k2_reference:p21_n8_u2_matched,141
,0.0012703499776201073,-3.2193318518375304e-06,231,p21_n8_u2_matched,c4,0.0006293400445843304,0.0006293400445843304,matched_n16_vs_n8,/families/matched_n16_vs_n8/rows/3,n16_k2_reference,phi4,0.252974702529747,0.050594940505949405,10.459529397527355,10.466114070006459,paired_dlogppl,,,runs/P21_analysis_attempt1/analysis_p21/P21_BREADTH_ANALYSIS.json,e55a758de2c9832e96a8a00ff2bc9ebd2592feb195aa3cf8773b039a4b7245f9,P21:matched_n16_vs_n8:phi4:c4:n16_k2_reference:p21_n8_u2_matched,256
,0.0012524109334121685,-0.0013104281855250426,54,p21_n8_u2_matched,wiki,-7.08708602557135e-05,-7.08708602557135e-05,matched_n16_vs_n8,/families/matched_n16_vs_n8/rows/4,n16_k2_reference,olmo2_13b,1.0,0.8991100889911009,5.3177317097730725,5.3173548509065,paired_dlogppl,,,runs/P21_analysis_attempt1/analysis_p21/P21_BREADTH_ANALYSIS.json,e55a758de2c9832e96a8a00ff2bc9ebd2592feb195aa3cf8773b039a4b7245f9,P21:matched_n16_vs_n8:olmo2_13b:wiki:n16_k2_reference:p21_n8_u2_matched,141
,0.0009968524338116393,-0.00028374089494366696,231,p21_n8_u2_matched,c4,0.00035785790481474396,0.00035785790481474396,matched_n16_vs_n8,/families/matched_n16_vs_n8/rows/5,n16_k2_reference,olmo2_13b,0.9743025697430256,0.26417358264173585,10.070556837362536,10.074161310638862,paired_dlogppl,,,runs/P21_analysis_attempt1/analysis_p21/P21_BREADTH_ANALYSIS.json,e55a758de2c9832e96a8a00ff2bc9ebd2592feb195aa3cf8773b039a4b7245f9,P21:matched_n16_vs_n8:olmo2_13b:c4:n16_k2_reference:p21_n8_u2_matched,256
,-0.02770457171794919,-0.04093268628911454,54,p21_frozen_strongest_control,wiki,-0.033780989291988556,-0.033780989291988556,natural_vs_strong_control,/families/natural_vs_strong_control/rows/0,n16_k2_reference,qwen27b,0.0011998800119988001,0.00019998000199980003,7.385951973869712,7.140614412341945,paired_dlogppl,,,runs/P21_analysis_attempt1/analysis_p21/P21_BREADTH_ANALYSIS.json,e55a758de2c9832e96a8a00ff2bc9ebd2592feb195aa3cf8773b039a4b7245f9,P21:natural_vs_strong_control:qwen27b:wiki:n16_k2_reference:p21_frozen_strongest_control,145
,-0.006311784039197688,-0.008094385587746332,233,p21_frozen_strongest_control,c4,-0.007191446897473641,-0.007191446897473641,natural_vs_strong_control,/families/natural_vs_strong_control/rows/1,n16_k2_reference,qwen27b,0.0011998800119988001,0.00019998000199980003,10.190605279202636,10.117582965237812,paired_dlogppl,,,runs/P21_analysis_attempt1/analysis_p21/P21_BREADTH_ANALYSIS.json,e55a758de2c9832e96a8a00ff2bc9ebd2592feb195aa3cf8773b039a4b7245f9,P21:natural_vs_strong_control:qwen27b:c4:n16_k2_reference:p21_frozen_strongest_control,256
,-0.010339191478815695,-0.013678886972639595,54,p21_frozen_strongest_control,wiki,-0.011943424367479395,-0.011943424367479395,natural_vs_strong_control,/families/natural_vs_strong_control/rows/2,n16_k2_reference,phi4,0.0011998800119988001,0.00019998000199980003,6.665084354313403,6.585953908303838,paired_dlogppl,,,runs/P21_analysis_attempt1/analysis_p21/P21_BREADTH_ANALYSIS.json,e55a758de2c9832e96a8a00ff2bc9ebd2592feb195aa3cf8773b039a4b7245f9,P21:natural_vs_strong_control:phi4:wiki:n16_k2_reference:p21_frozen_strongest_control,141
,-0.006516587146283147,-0.008571346788271367,231,p21_frozen_strongest_control,c4,-0.007518041817498884,-0.007518041817498884,natural_vs_strong_control,/families/natural_vs_strong_control/rows/3,n16_k2_reference,phi4,0.0011998800119988001,0.00019998000199980003,10.545095273238413,10.466114070006459,paired_dlogppl,,,runs/P21_analysis_attempt1/analysis_p21/P21_BREADTH_ANALYSIS.json,e55a758de2c9832e96a8a00ff2bc9ebd2592feb195aa3cf8773b039a4b7245f9,P21:natural_vs_strong_control:phi4:c4:n16_k2_reference:p21_frozen_strongest_control,256
,-0.004906151611124034,-0.008247750370888022,54,p21_frozen_strongest_control,wiki,-0.006533914019449775,-0.006533914019449775,natural_vs_strong_control,/families/natural_vs_strong_control/rows/4,n16_k2_reference,olmo2_13b,0.0011998800119988001,0.00019998000199980003,5.352211742269598,5.3173548509065,paired_dlogppl,,,runs/P21_analysis_attempt1/analysis_p21/P21_BREADTH_ANALYSIS.json,e55a758de2c9832e96a8a00ff2bc9ebd2592feb195aa3cf8773b039a4b7245f9,P21:natural_vs_strong_control:olmo2_13b:wiki:n16_k2_reference:p21_frozen_strongest_control,141
,-0.000991212577841117,-0.00257915784225278,231,p21_frozen_strongest_control,c4,-0.0017740364545173676,-0.0017740364545173676,natural_vs_strong_control,/families/natural_vs_strong_control/rows/5,n16_k2_reference,olmo2_13b,0.0011998800119988001,0.00019998000199980003,10.092049102158368,10.074161310638862,paired_dlogppl,,,runs/P21_analysis_attempt1/analysis_p21/P21_BREADTH_ANALYSIS.json,e55a758de2c9832e96a8a00ff2bc9ebd2592feb195aa3cf8773b039a4b7245f9,P21:natural_vs_strong_control:olmo2_13b:c4:n16_k2_reference:p21_frozen_strongest_control,256
