model,module,U,draws,all_empty,source_sha256,interpretation,K_mean,K_sample_sd,K_min,K_max,K_range,density_mean,density_sample_sd,density_min,density_max,density_range,density_ratio_denominator_zero
llama8b,model.layers.3.mlp.gate_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,8.0,2.5495097567963922,6.0,12.0,6.0,0.00013950892857142856,4.445992181913351e-05,0.00010463169642857142,0.00020926339285714285,0.00010463169642857142,False
llama8b,model.layers.3.mlp.up_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,8.4,1.6733200530681511,7.0,11.0,4.0,0.000146484375,2.9180385970077973e-05,0.0001220703125,0.00019182477678571428,6.975446428571428e-05,False
llama8b,model.layers.3.self_attn.k_proj,4096,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,1.0,1.224744871391589,0.0,3.0,3.0,0.000244140625,0.00029900997836708714,0.0,0.000732421875,0.000732421875,True
llama8b,model.layers.3.self_attn.o_proj,16384,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,2.4,0.8944271909999159,1.0,3.0,2.0,0.000146484375,5.459150335692846e-05,6.103515625e-05,0.00018310546875,0.0001220703125,False
llama8b,model.layers.3.self_attn.q_proj,16384,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,3.6,3.2863353450309964,0.0,7.0,7.0,0.0002197265625,0.00020058199127386453,0.0,0.00042724609375,0.00042724609375,False
llama8b,model.layers.3.self_attn.v_proj,4096,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,1.6,1.51657508881031,0.0,4.0,4.0,0.000390625,0.0003702575900415796,0.0,0.0009765625,0.0009765625,False
llama8b,model.layers.30.mlp.down_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,24.6,8.648699324175862,17.0,38.0,21.0,0.0004289899553571429,0.00015082134703152663,0.0002964564732142857,0.0006626674107142857,0.00036621093750000005,False
llama8b,model.layers.30.mlp.gate_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,15.6,2.5099800796022267,12.0,18.0,6.0,0.0002720424107142857,4.377057895511696e-05,0.00020926339285714285,0.0003138950892857143,0.00010463169642857146,False
llama8b,model.layers.30.mlp.up_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,27.0,5.0990195135927845,22.0,34.0,12.0,0.0004708426339285714,8.891984363826703e-05,0.00038364955357142856,0.0005929129464285714,0.00020926339285714282,False
llama8b,model.layers.30.self_attn.k_proj,4096,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,0.2,0.44721359549995804,0.0,1.0,1.0,4.8828125e-05,0.00010918300671385694,0.0,0.000244140625,0.000244140625,True
llama8b,model.layers.30.self_attn.o_proj,16384,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,4.0,1.0,3.0,5.0,2.0,0.000244140625,6.103515625e-05,0.00018310546875,0.00030517578125,0.0001220703125,False
llama8b,model.layers.30.self_attn.q_proj,16384,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,1.8,2.04939015319192,0.0,4.0,4.0,0.00010986328125,0.00012508484821728026,0.0,0.000244140625,0.000244140625,True
llama8b,model.layers.30.self_attn.v_proj,4096,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,4.0,1.5811388300841898,2.0,6.0,4.0,0.0009765625,0.0003860202221885229,0.00048828125,0.00146484375,0.0009765625,False
llama8b,model.layers.31.mlp.down_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,393.6,41.11325820219069,340.0,431.0,91.0,0.006863839285714285,0.0007169583252335152,0.005929129464285714,0.007516043526785714,0.0015869140625,False
llama8b,model.layers.31.mlp.gate_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,29.2,2.280350850198276,26.0,32.0,6.0,0.0005092075892857142,3.976616298476345e-05,0.00045340401785714287,0.0005580357142857143,0.00010463169642857138,False
llama8b,model.layers.31.mlp.up_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,27.2,6.833739825307955,22.0,39.0,17.0,0.0004743303571428572,0.00011917096514557678,0.00038364955357142856,0.0006801060267857143,0.0002964564732142857,False
llama8b,model.layers.31.self_attn.k_proj,4096,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,13.6,11.126544836560898,3.0,32.0,29.0,0.0033203125,0.0027164416104885005,0.000732421875,0.0078125,0.007080078125,False
llama8b,model.layers.31.self_attn.o_proj,16384,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,11.0,4.69041575982343,5.0,18.0,13.0,0.00067138671875,0.0002862802587782855,0.00030517578125,0.0010986328125,0.00079345703125,False
llama8b,model.layers.31.self_attn.q_proj,16384,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,26.8,14.906374475371267,13.0,50.0,37.0,0.0016357421875,0.0009098128952252971,0.00079345703125,0.0030517578125,0.00225830078125,False
llama8b,model.layers.31.self_attn.v_proj,4096,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,3.4,1.6733200530681511,2.0,6.0,4.0,0.000830078125,0.0004085254035810916,0.00048828125,0.00146484375,0.0009765625,False
llama8b,model.layers.4.mlp.down_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,10.0,4.301162633521313,5.0,16.0,11.0,0.00017438616071428572,7.50063238267528e-05,8.719308035714286e-05,0.00027901785714285713,0.00019182477678571425,False
llama8b,model.layers.4.mlp.gate_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,5.4,1.816590212458495,3.0,7.0,4.0,9.416852678571429e-05,3.167881927417855e-05,5.231584821428571e-05,0.0001220703125,6.975446428571428e-05,False
llama8b,model.layers.4.mlp.up_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,10.6,3.286335345030997,6.0,15.0,9.0,0.00018484933035714285,5.7309140363961295e-05,0.00010463169642857142,0.00026157924107142856,0.00015694754464285713,False
llama8b,model.layers.4.self_attn.k_proj,4096,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,3.6,2.5099800796022267,0.0,7.0,7.0,0.00087890625,0.0006127881053716374,0.0,0.001708984375,0.001708984375,True
llama8b,model.layers.4.self_attn.o_proj,16384,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,4.8,3.63318042491699,0.0,10.0,10.0,0.00029296875,0.00022175173491924987,0.0,0.0006103515625,0.0006103515625,False
llama8b,model.layers.4.self_attn.q_proj,16384,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,23.0,17.592612085759182,3.0,40.0,37.0,0.00140380859375,0.00107376782749995,0.00018310546875,0.00244140625,0.00225830078125,False
llama8b,model.layers.4.self_attn.v_proj,4096,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,2.6,0.8944271909999161,1.0,3.0,2.0,0.000634765625,0.00021836601342771389,0.000244140625,0.000732421875,0.00048828125,False
llama8b,model.layers.5.mlp.down_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,10.0,4.06201920231798,5.0,16.0,11.0,0.0001743861607142857,7.08359933439938e-05,8.719308035714286e-05,0.00027901785714285713,0.00019182477678571425,False
llama8b,model.layers.5.mlp.gate_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,8.6,3.5777087639996634,5.0,14.0,9.0,0.00014997209821428572,6.239028955077538e-05,8.719308035714286e-05,0.000244140625,0.00015694754464285713,False
llama8b,model.layers.5.mlp.up_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,10.4,3.9749213828703582,7.0,16.0,9.0,0.00018136160714285715,6.93171279099881e-05,0.0001220703125,0.00027901785714285713,0.00015694754464285713,False
llama8b,model.layers.5.self_attn.k_proj,4096,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,0.8,0.8366600265340756,0.0,2.0,2.0,0.0001953125,0.0002042627017905458,0.0,0.00048828125,0.00048828125,False
llama8b,model.layers.5.self_attn.o_proj,16384,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,3.4,2.073644135332772,1.0,6.0,5.0,0.00020751953125,0.00012656519380693188,6.103515625e-05,0.0003662109375,0.00030517578125,False
llama8b,model.layers.5.self_attn.q_proj,16384,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,6.0,3.9370039370059056,1.0,12.0,11.0,0.0003662109375,0.0002402956504520206,6.103515625e-05,0.000732421875,0.00067138671875,False
llama8b,model.layers.5.self_attn.v_proj,4096,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,2.8,2.4899799195977463,1.0,6.0,5.0,0.00068359375,0.0006079052538080435,0.000244140625,0.00146484375,0.001220703125,False
llama8b,model.layers.6.mlp.down_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,9.0,3.3166247903554,4.0,12.0,8.0,0.00015694754464285713,5.7837346371990086e-05,6.975446428571428e-05,0.00020926339285714285,0.00013950892857142856,False
llama8b,model.layers.6.mlp.gate_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,9.8,4.658325879540846,4.0,17.0,13.0,0.0001708984375,8.123475654891263e-05,6.975446428571428e-05,0.0002964564732142857,0.0002267020089285714,False
llama8b,model.layers.6.mlp.up_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,13.8,2.588435821108957,11.0,17.0,6.0,0.00024065290178571424,4.513873850985206e-05,0.00019182477678571428,0.0002964564732142857,0.00010463169642857141,False
llama8b,model.layers.6.self_attn.k_proj,4096,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,2.0,2.1213203435596424,0.0,5.0,5.0,0.00048828125,0.0005179004745018658,0.0,0.001220703125,0.001220703125,False
llama8b,model.layers.6.self_attn.o_proj,16384,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,7.0,1.5811388300841898,5.0,9.0,4.0,0.00042724609375,9.650505554713072e-05,0.00030517578125,0.00054931640625,0.000244140625,False
llama8b,model.layers.6.self_attn.q_proj,16384,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,5.2,4.324349662087931,1.0,12.0,11.0,0.0003173828125,0.00026393735730517157,6.103515625e-05,0.000732421875,0.00067138671875,False
llama8b,model.layers.6.self_attn.v_proj,4096,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,2.8,2.0493901531919194,1.0,5.0,4.0,0.00068359375,0.000500339392869121,0.000244140625,0.001220703125,0.0009765625,False
llama8b,model.layers.7.mlp.down_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,7.8,5.974947698515862,3.0,18.0,15.0,0.00013602120535714286,0.00010419481896128388,5.231584821428571e-05,0.0003138950892857143,0.0002615792410714286,False
llama8b,model.layers.7.mlp.gate_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,8.4,3.9749213828703582,3.0,13.0,10.0,0.000146484375,6.931712790998812e-05,5.231584821428571e-05,0.00022670200892857144,0.00017438616071428572,False
llama8b,model.layers.7.mlp.up_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,8.6,3.361547262794322,3.0,11.0,8.0,0.0001499720982142857,5.862073212183179e-05,5.231584821428571e-05,0.00019182477678571428,0.00013950892857142856,False
llama8b,model.layers.7.self_attn.k_proj,4096,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,3.0,4.06201920231798,0.0,10.0,10.0,0.000732421875,0.0009917039068159132,0.0,0.00244140625,0.00244140625,False
llama8b,model.layers.7.self_attn.o_proj,16384,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,4.0,2.23606797749979,1.0,7.0,6.0,0.000244140625,0.00013647875839232116,6.103515625e-05,0.00042724609375,0.0003662109375,False
llama8b,model.layers.7.self_attn.q_proj,16384,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,2.8,1.3038404810405297,1.0,4.0,3.0,0.0001708984375,7.95801074853839e-05,6.103515625e-05,0.000244140625,0.00018310546875,False
llama8b,model.layers.7.self_attn.v_proj,4096,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,5.0,1.224744871391589,3.0,6.0,3.0,0.001220703125,0.00029900997836708714,0.000732421875,0.00146484375,0.000732421875,False
llama8b,model.layers.8.mlp.down_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,6.4,2.3021728866442674,4.0,9.0,5.0,0.00011160714285714285,4.014670910024184e-05,6.975446428571428e-05,0.00015694754464285715,8.719308035714287e-05,False
llama8b,model.layers.8.mlp.gate_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,7.2,2.0493901531919194,5.0,9.0,4.0,0.00012555803571428573,3.5738528062080075e-05,8.719308035714286e-05,0.00015694754464285715,6.97544642857143e-05,False
llama8b,model.layers.8.mlp.up_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,10.0,3.3166247903554,6.0,15.0,9.0,0.0001743861607142857,5.7837346371990086e-05,0.00010463169642857142,0.00026157924107142856,0.00015694754464285713,False
llama8b,model.layers.8.self_attn.k_proj,4096,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,0.4,0.5477225575051662,0.0,1.0,1.0,9.765625e-05,0.0001337213275159097,0.0,0.000244140625,0.000244140625,True
llama8b,model.layers.8.self_attn.o_proj,16384,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,8.0,4.301162633521313,3.0,12.0,9.0,0.00048828125,0.00026252213339363485,0.00018310546875,0.000732421875,0.00054931640625,False
llama8b,model.layers.8.self_attn.q_proj,16384,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,1.2,0.8366600265340756,0.0,2.0,2.0,7.32421875e-05,5.106567544763645e-05,0.0,0.0001220703125,0.0001220703125,True
llama8b,model.layers.8.self_attn.v_proj,4096,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,0.8,0.8366600265340756,0.0,2.0,2.0,0.0001953125,0.0002042627017905458,0.0,0.00048828125,0.00048828125,False
llama8b,model.layers.9.mlp.down_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,6.4,4.159326868617084,1.0,11.0,10.0,0.00011160714285714285,7.253290437739057e-05,1.743861607142857e-05,0.00019182477678571428,0.00017438616071428572,False
llama8b,model.layers.9.mlp.gate_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,6.6,4.03732584763727,1.0,11.0,10.0,0.00011509486607142856,7.040537541220127e-05,1.743861607142857e-05,0.00019182477678571428,0.00017438616071428572,False
llama8b,model.layers.9.mlp.up_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,7.8,2.949576240750525,3.0,11.0,8.0,0.00013602120535714286,5.143652763585597e-05,5.231584821428571e-05,0.00019182477678571428,0.00013950892857142856,False
llama8b,model.layers.9.self_attn.k_proj,4096,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,1.2,1.3038404810405297,0.0,3.0,3.0,0.00029296875,0.0003183204299415356,0.0,0.000732421875,0.000732421875,True
llama8b,model.layers.9.self_attn.o_proj,16384,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,4.6,2.5099800796022267,1.0,8.0,7.0,0.00028076171875,0.00015319702634290934,6.103515625e-05,0.00048828125,0.00042724609375,False
llama8b,model.layers.9.self_attn.q_proj,16384,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,1.2,0.8366600265340756,0.0,2.0,2.0,7.32421875e-05,5.106567544763645e-05,0.0,0.0001220703125,0.0001220703125,True
llama8b,model.layers.9.self_attn.v_proj,4096,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,1.4,1.140175425099138,0.0,3.0,3.0,0.000341796875,0.00027836314089334425,0.0,0.000732421875,0.000732421875,False
mistral7b,ALL,6815744,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,3850.6,495.34058989749667,3355.0,4508.0,1153.0,0.0005649566650390624,7.26759382244252e-05,0.000492242666391226,0.0006614098182091346,0.00016916715181790863,False
mistral7b,model.layers.0.mlp.down_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,115.0,21.106870919205434,96.0,148.0,52.0,0.0020054408482142855,0.0003680746184292242,0.0016741071428571428,0.0025809151785714285,0.0009068080357142857,False
mistral7b,model.layers.0.mlp.gate_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,32.2,6.180614856144977,26.0,40.0,14.0,0.0005615234375000001,0.00010778136956168,0.00045340401785714287,0.0006975446428571429,0.000244140625,False
mistral7b,model.layers.0.mlp.up_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,85.4,4.219004621945797,82.0,90.0,8.0,0.0014892578125,7.357360180569547e-05,0.0014299665178571428,0.0015694754464285715,0.00013950892857142873,False
mistral7b,model.layers.0.self_attn.k_proj,4096,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,19.8,10.986355173577815,8.0,32.0,24.0,0.004833984375,0.002682215618549271,0.001953125,0.0078125,0.005859375,False
mistral7b,model.layers.0.self_attn.o_proj,16384,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,33.0,7.648529270389178,23.0,42.0,19.0,0.00201416015625,0.00046682917910090195,0.00140380859375,0.0025634765625,0.00115966796875,False
mistral7b,model.layers.0.self_attn.q_proj,16384,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,76.2,55.44997745716404,24.0,157.0,133.0,0.00465087890625,0.003384398038156985,0.00146484375,0.00958251953125,0.00811767578125,False
mistral7b,model.layers.0.self_attn.v_proj,4096,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,71.0,3.24037034920393,68.0,75.0,7.0,0.017333984375,0.0007911060422861158,0.0166015625,0.018310546875,0.001708984375,False
mistral7b,model.layers.1.mlp.down_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,212.2,30.82531427252608,180.0,260.0,80.0,0.003700474330357143,0.0005375508208797099,0.003138950892857143,0.004534040178571429,0.001395089285714286,False
mistral7b,model.layers.1.mlp.gate_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,56.2,9.364827814754523,45.0,70.0,25.0,0.0009800502232142857,0.00016330963683653955,0.0007847377232142857,0.001220703125,0.00043596540178571425,False
mistral7b,model.layers.1.mlp.up_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,272.2,16.63430190900718,248.0,295.0,47.0,0.004746791294642857,0.0002900792046074077,0.004324776785714286,0.005144391741071429,0.000819614955357143,False
mistral7b,model.layers.1.self_attn.k_proj,4096,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,99.4,29.228410836034175,75.0,143.0,68.0,0.024267578125,0.007135842489266156,0.018310546875,0.034912109375,0.0166015625,False
mistral7b,model.layers.1.self_attn.o_proj,16384,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,119.0,49.512624652708524,61.0,195.0,134.0,0.00726318359375,0.0030220107820256668,0.00372314453125,0.01190185546875,0.0081787109375,False
mistral7b,model.layers.1.self_attn.q_proj,16384,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,306.0,79.95936467981721,236.0,434.0,198.0,0.0186767578125,0.004880332316883375,0.014404296875,0.0264892578125,0.0120849609375,False
mistral7b,model.layers.1.self_attn.v_proj,4096,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,22.0,8.06225774829855,14.0,35.0,21.0,0.00537109375,0.0019683246455807005,0.00341796875,0.008544921875,0.005126953125,False
mistral7b,model.layers.10.mlp.down_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,2.6,2.8809720581775866,0.0,7.0,7.0,4.534040178571429e-05,5.024016563507231e-05,0.0,0.0001220703125,0.0001220703125,False
mistral7b,model.layers.10.mlp.gate_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,2.0,1.5811388300841898,0.0,4.0,4.0,3.487723214285714e-05,2.7572873013465917e-05,0.0,6.975446428571428e-05,6.975446428571428e-05,False
mistral7b,model.layers.10.mlp.up_proj,57344,5,False,49322fc37a509fcc19c4c2dcba27f571d7e08725b0f688e5e6e2da549664253f,Across-draw descriptive variation; count and density share fixed U; not identity stability or independent evidence,3.2,2.280350850198276,1.0,7.0,6.0,5.580357142857143e-05,3.976616298476347e-05,1.743861607142857e-05,0.0001220703125,0.00010463169642857144,False
