model,draw_a,draw_b,ranking,scope,U,K_a,K_b,intersection,jaccard,containment_a_to_b,containment_b_to_a,overlap_coefficient,empty_a,empty_b,expected_intersection_module,expected_intersection_global,null_intersection_mean,null_jaccard_lo,null_jaccard_median,null_jaccard_hi,null_containment_a_lo,null_containment_a_median,null_containment_a_hi,null_containment_b_lo,null_containment_b_median,null_containment_b_hi,allocation_share_L1,allocation_spearman
qwen4b,seed0,draw2,joint_upper_primary,global_fraction_0.005,3548160,17740,17740,11638,0.48813019042026673,0.6560315670800451,0.6560315670800451,0.6560315670800451,False,False,2459.4737047697367,88.69600018037518,2457.676,0.07196728508089006,0.07443522500151414,0.07694724311664598,0.13427142051860202,0.13855693348365275,0.1428988162344983,0.13427142051860202,0.13855693348365275,0.1428988162344983,0.10169109357384441,0.8935630378938544
qwen4b,seed0,draw3,joint_upper_primary,global_fraction_0.005,3548160,17740,17740,11917,0.5057505411025761,0.6717587373167982,0.6717587373167982,0.6717587373167982,False,False,2625.0261667351974,88.69600018037518,2626.331,0.07740426953326653,0.07996225611055308,0.08249938979741274,0.14368658399098083,0.14808342728297633,0.152423900789177,0.14368658399098083,0.14808342728297633,0.152423900789177,0.10191657271702369,0.9119437042278606
qwen4b,seed0,draw4,joint_upper_primary,global_fraction_0.005,3548160,17740,17740,11083,0.4542771652252326,0.6247463359639234,0.6247463359639234,0.6247463359639234,False,False,2787.9104697779608,88.69600018037518,2790.105,0.0828628109262933,0.08534720097889263,0.08810991504891588,0.15304396843291995,0.157271702367531,0.16195039458850055,0.15304396843291995,0.157271702367531,0.16195039458850055,0.20541149943630213,0.7469128581313348
qwen4b,draw1,draw2,joint_upper_primary,global_fraction_0.005,3548160,17740,17740,11587,0.4849537521449797,0.6531567080045095,0.6531567080045095,0.6531567080045095,False,False,2458.6722039473684,88.69600018037518,2458.518,0.07187094045497115,0.07443522500151414,0.07697993338074328,0.13410372040586246,0.13855693348365275,0.1429551860202931,0.13410372040586246,0.13855693348365275,0.1429551860202931,0.13618940248027062,0.8131475078514974
qwen4b,draw1,draw3,joint_upper_primary,global_fraction_0.005,3548160,17740,17740,11862,0.50224405114743,0.6686583990980834,0.6686583990980834,0.6686583990980834,False,False,2624.145060649671,88.69600018037518,2625.412,0.07737155350419045,0.07989651499010805,0.08250021550251556,0.143630214205186,0.1479706877113867,0.15242531003382187,0.143630214205186,0.1479706877113867,0.15242531003382187,0.12581736189402482,0.8757662871992679
qwen4b,draw1,draw4,joint_upper_primary,global_fraction_0.005,3548160,17740,17740,11208,0.46176664469347395,0.631792559188275,0.631792559188275,0.631792559188275,False,False,2792.9565738075657,88.69600018037518,2795.68,0.08296114177330924,0.08554644474360544,0.08824341318283593,0.15321166854565954,0.15760992108229988,0.16217587373167983,0.15321166854565954,0.15760992108229988,0.16217587373167983,0.18974069898534376,0.7997815892381834
qwen4b,draw2,draw3,joint_upper_primary,global_fraction_0.005,3548160,17740,17740,11887,0.5038358835247743,0.6700676437429538,0.6700676437429538,0.6700676437429538,False,False,2590.7074424342104,88.69600018037518,2589.542,0.07619428221119294,0.07868174632129393,0.08121285997257352,0.14159949267192784,0.1458850056369786,0.15022547914317927,0.14159949267192784,0.1458850056369786,0.15022547914317927,0.10811724915445323,0.8910650495891771
qwen4b,draw2,draw4,joint_upper_primary,global_fraction_0.005,3548160,17740,17740,10954,0.4466280681725516,0.6174746335963923,0.6174746335963923,0.6174746335963923,False,False,2745.5282123766447,88.69600018037518,2746.005,0.08131171522613678,0.08388831184700922,0.08654376186684633,0.1503945885005637,0.1547914317925592,0.1593010146561443,0.1503945885005637,0.1547914317925592,0.1593010146561443,0.25535512965050733,0.6312073273545618
qwen4b,draw3,draw4,joint_upper_primary,global_fraction_0.005,3548160,17740,17740,11503,0.47975142845226676,0.6484216459977452,0.6484216459977452,0.6484216459977452,False,False,2931.4762284128287,88.69600018037518,2930.549,0.0873087805489464,0.09001536098310292,0.09290374948910636,0.16059611048478015,0.16516347237880497,0.17001268320180382,0.16059611048478015,0.16516347237880497,0.17001268320180382,0.17846674182638103,0.7073656813654842
qwen4b,seed0,draw1,joint_upper_primary,global_fraction_0.01,3548160,35481,35481,31087,0.7796112852664577,0.8761590710521124,0.8761590710521124,0.8761590710521124,False,False,9253.530052425987,354.80400010146104,9255.041,0.14756537348189594,0.1499643482206521,0.15241127061626825,0.25717989910092726,0.26081564781150474,0.2645084693216087,0.25717989910092726,0.26081564781150474,0.2645084693216087,0.038668583185366825,0.9095197679619577
qwen4b,seed0,draw2,joint_upper_primary,global_fraction_0.01,3548160,35481,35481,31166,0.7831440345763393,0.8783856148361094,0.8783856148361094,0.8783856148361094,False,False,9242.523062294407,354.80400010146104,9240.669,0.14758300379486394,0.14970350928356177,0.1520179226598266,0.2572066739945323,0.26042107043206225,0.26391589864998166,0.2572066739945323,0.26042107043206225,0.26391589864998166,0.04695470815365972,0.8994122084484201
qwen4b,seed0,draw3,joint_upper_primary,global_fraction_0.01,3548160,35481,35481,31404,0.7938722887911421,0.8850934302866322,0.8850934302866322,0.8850934302866322,False,False,9329.569382195723,354.80400010146104,9330.644,0.14923662382522282,0.1513637174890075,0.15379784474584007,0.25971435416138217,0.2629294552013754,0.26659409261294775,0.25971435416138217,0.2629294552013754,0.26659409261294775,0.04982948620388384,0.9150414811484119
qwen4b,seed0,draw4,joint_upper_primary,global_fraction_0.01,3548160,35481,35481,30472,0.7525808841689307,0.8588258504551732,0.8588258504551732,0.8588258504551732,False,False,9454.633043791118,354.80400010146104,9454.002,0.15140108062501015,0.15371296191016248,0.15620366598778004,0.2629858233984386,0.2664665595670922,0.27020095262253035,0.2629858233984386,0.2664665595670922,0.27020095262253035,0.09182379301598038,0.7442441780069332
qwen4b,draw1,draw2,joint_upper_primary,global_fraction_0.01,3548160,35481,35481,31148,0.7823378711006179,0.8778783010625405,0.8778783010625405,0.8778783010625405,False,False,9278.150303248354,354.80400010146104,9277.596,0.14808476594563255,0.15039312636783658,0.15276696480767057,0.257968349257349,0.26146388207773175,0.26504396719370926,0.257968349257349,0.26146388207773175,0.26504396719370926,0.05721372001916523,0.8169929017957337
qwen4b,draw1,draw3,joint_upper_primary,global_fraction_0.01,3548160,35481,35481,31335,0.7907487319252026,0.8831487274879513,0.8831487274879513,0.8831487274879513,False,False,9366.576613898027,354.80400010146104,9367.738,0.1498888791057285,0.15203662516031624,0.15443697777568477,0.26070150221245175,0.2639440827485133,0.26755376116794904,0.26070150221245175,0.2639440827485133,0.26755376116794904,0.06014486626645255,0.8727030755941658
qwen4b,draw1,draw4,joint_upper_primary,global_fraction_0.01,3548160,35481,35481,30653,0.7604505197350467,0.8639271722893943,0.8639271722893943,0.8639271722893943,False,False,9497.813178453947,354.80400010146104,9500.121,0.15220497499512892,0.15456704955907716,0.1568846023259154,0.26419773963529775,0.26774893605028044,0.2712191031819847,0.26419773963529775,0.26774893605028044,0.2712191031819847,0.08691975987148051,0.788238091415353
qwen4b,draw2,draw3,joint_upper_primary,global_fraction_0.01,3548160,35481,35481,31415,0.7943712544567224,0.8854034553704799,0.8854034553704799,0.8854034553704799,False,False,9359.622759046053,354.80400010146104,9360.417,0.14970257795740882,0.1519244192652955,0.15437969904916418,0.26041966122713567,0.26377497815732365,0.2674677996674276,0.26041966122713567,0.26377497815732365,0.2674677996674276,0.03962684253544149,0.8944875291851528
qwen4b,draw2,draw4,joint_upper_primary,global_fraction_0.01,3548160,35481,35481,30543,0.7556594670823128,0.8608269214509174,0.8608269214509174,0.8608269214509174,False,False,9492.842932771382,354.80400010146104,9493.786,0.15209180110454892,0.1544167886774036,0.15673185190401992,0.26402722583918153,0.2675234632620276,0.27099081198387864,0.26402722583918153,0.2675234632620276,0.27099081198387864,0.09092190186296893,0.6366238944980097
qwen4b,draw3,draw4,joint_upper_primary,global_fraction_0.01,3548160,35481,35481,30893,0.7709950335670968,0.8706913559369803,0.8706913559369803,0.8706913559369803,False,False,9590.711924342106,354.80400010146104,9594.86,0.1540033036878755,0.15633554947203754,0.15871508063646197,0.2669027084918689,0.27039824131225165,0.27395014232969755,0.2669027084918689,0.27039824131225165,0.27395014232969755,0.08246667230348642,0.7155676342302392
qwen4b,seed0,draw1,joint_upper_primary,global_fraction_0.02,3548160,70963,70963,56045,0.6525890476356819,0.789777771514733,0.789777771514733,0.789777771514733,False,False,18169.986060855263,1419.2560000112735,18170.973,0.14529394830477937,0.14684896527760943,0.14836175021660525,0.2537234192466497,0.25609120245761874,0.25838852641517407,0.2537234192466497,0.25609120245761874,0.25838852641517407,0.058002057410199655,0.9614231420242441
qwen4b,seed0,draw2,joint_upper_primary,global_fraction_0.02,3548160,70963,70963,55815,0.6481750299032644,0.7865366458577004,0.7865366458577004,0.7865366458577004,False,False,18112.80509868421,1419.2560000112735,18109.803,0.14475838650093967,0.14626542611617238,0.1478416503264767,0.2529064442033172,0.2552034158646055,0.25759938277694006,0.2529064442033172,0.2552034158646055,0.25759938277694006,0.048025027126812544,0.9675660379443396
qwen4b,seed0,draw3,joint_upper_primary,global_fraction_0.02,3548160,70963,70963,56134,0.6543034315553897,0.7910319462254978,0.7910319462254978,0.7910319462254978,False,False,18143.738486842107,1419.2560000112735,18140.606,0.14505393434290462,0.1465617527305629,0.14795306063908667,0.25335738342516523,0.2556543550864535,0.25776848498513305,0.25335738342516523,0.2556543550864535,0.25776848498513305,0.04560122880937952,0.9693894027373355
qwen4b,seed0,draw4,joint_upper_primary,global_fraction_0.02,3548160,70963,70963,53964,0.6134921898092358,0.76045263024393,0.76045263024393,0.76045263024393,False,False,17652.085834703947,1419.2560000112735,17653.751,0.1404437434005071,0.1420593536758079,0.14357794958925235,0.24629666164057326,0.24877753195327143,0.25110303961219227,0.24629666164057326,0.24877753195327143,0.25110303961219227,0.19322745656187032,0.8427609687327507
